,Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,comments,cleaned_employees,Gender_clean
783,2014-08-28 12:22:14,33,M,United States,CA,Yes,No,No,Sometimes,1-5,No,Yes,unknown,No,No,No,unknown,unknown,No,No,Yes,Yes,No,Maybe,unknown,No,unknown,300.0,Male
784,2014-08-28 12:23:37,25,Male,United States,CA,No,No,No,Sometimes,6-25,No,Yes,unknown,No,No,No,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,1001.0,Male
785,2014-08-28 12:30:20,25,Male,United States,NE,No,Yes,Yes,Sometimes,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,No,Some of them,Some of them,No,No,No,Yes,unknown,300.0,Male
786,2014-08-28 12:40:46,32,Male,United Kingdom,unknown,Yes,Yes,No,Sometimes,1-5,No,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,No,Yes,No,Maybe,No,No,unknown,1001.0,Male
787,2014-08-28 12:42:12,25,Male,United States,CO,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,unknown,unknown,Yes,unknown,unceratin,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
788,2014-08-28 12:42:30,37,Male,Netherlands,unknown,No,No,No,Sometimes,100-500,Yes,No,unknown,No,unknown,unknown,unknown,Somewhat easy,unceratin,No,Yes,Yes,No,No,unknown,No,unknown,300.0,Male
789,2014-08-28 12:44:55,39,m,Switzerland,unknown,No,No,Yes,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat easy,No,No,Some of them,Some of them,No,Maybe,Yes,No,unknown,1001.0,Male
790,2014-08-28 12:53:21,29,M,United Kingdom,unknown,No,No,No,Rarely,100-500,No,Yes,unknown,unknown,No,No,unknown,Somewhat easy,No,No,Some of them,Yes,No,Maybe,unknown,Yes,unknown,63.0,Male
791,2014-08-28 13:01:26,33,Male,United States,NY,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,unknown,unknown,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,300.0,Male
792,2014-08-28 13:04:30,37,female,United States,TX,No,No,Yes,Often,6-25,Yes,Yes,unknown,unknown,No,No,Yes,Somewhat difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,unknown,63.0,Female
793,2014-08-28 13:08:36,35,Female,United States,LA,No,No,Yes,Sometimes,100-500,No,No,Yes,No,No,No,Yes,Very difficult,Yes,unceratin,No,Some of them,No,Yes,No,Yes,I work for the state government. While things are slowly changing regarding covering mental health with state employees it's just not something that is acceptable in this kind of strict environment so I have to be careful about what I say and how I say it. I often take mental health days but have to call in with a physical illness because mental health problems are not acceptable excuses for using sick leave.,63.0,Female
794,2014-08-28 13:11:05,22,Female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,unknown,unknown,unknown,unknown,unknown,Very difficult,Yes,unceratin,Some of them,Some of them,No,Maybe,No,Yes,unknown,300.0,Female
795,2014-08-28 13:17:40,38,Male,United States,MI,No,No,No,Never,26-100,No,Yes,Yes,Yes,No,No,unknown,Somewhat easy,unceratin,No,Some of them,Yes,No,Maybe,No,Yes,unknown,300.0,Male
796,2014-08-28 13:26:17,32,Female,United States,CA,No,Yes,Yes,Often,100-500,No,Yes,Yes,No,No,unknown,unknown,unknown,Yes,No,Some of them,Yes,No,No,unknown,No,unknown,15.0,Female
797,2014-08-28 13:32:37,28,Male,Brazil,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Some of them,Yes,Maybe,Yes,No,Yes,unknown,63.0,Male
798,2014-08-28 13:34:57,27,Male,Switzerland,unknown,No,Yes,No,Sometimes,26-100,No,Yes,No,No,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,Yes,No,No,Thank you for your work what you do is important!,1001.0,Male
799,2014-08-28 13:35:25,35,female,United States,CA,No,No,Yes,Sometimes,100-500,Yes,Yes,unknown,No,unknown,unknown,unknown,Very easy,unceratin,No,Some of them,No,No,Maybe,Yes,No,It might be safe to talk about it where I am now but I don't know for sure and I err on the side of being over cautious. Struggle with depression and anxiety which sometimes affects my productivity but I try to make up / cover up for it instead of being open about it.,63.0,Female
800,2014-08-28 13:39:12,29,Male,United States,MD,No,No,No,Never,100-500,No,No,Yes,Yes,Yes,No,Yes,Very easy,Yes,unceratin,Yes,Yes,No,Maybe,unknown,No,unknown,63.0,Male
801,2014-08-28 13:39:40,23,Male,United States,CA,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Yes,No,No,unknown,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,unknown,300.0,Male
802,2014-08-28 13:40:08,39,M,United States,CT,No,No,No,Sometimes,26-100,Yes,Yes,Yes,No,No,No,unknown,unknown,Yes,unceratin,No,No,No,No,unknown,No,unknown,15.0,Male
803,2014-08-28 13:41:51,30,Female,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,No,No,No,Yes,No,unknown,63.0,Female
804,2014-08-28 13:47:37,32,M,United Kingdom,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,No,unknown,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,1001.0,Male
805,2014-08-28 13:47:57,28,Female (trans),United States,CA,No,No,Yes,Sometimes,26-100,No,Yes,No,Yes,No,No,unknown,Somewhat difficult,Yes,unceratin,Some of them,Some of them,No,No,No,Yes,unknown,15.0,Female
806,2014-08-28 13:48:30,40,female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,No,Some of them,Yes,No,No,unknown,Yes,I'm comfortable talking about mental health with my current supervisor & my immediate at my current job but this is a first for me!,300.0,Female
807,2014-08-28 13:54:47,36,f,United States,CA,No,Yes,No,Sometimes,6-25,No,Yes,unknown,No,No,unknown,unknown,unknown,No,No,No,Some of them,No,Maybe,Yes,No,unknown,3.0,Female
808,2014-08-28 13:57:01,27,Male,United States,IN,No,No,No,Sometimes,26-100,Yes,Yes,unknown,unknown,No,unknown,unknown,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,15.0,Male
809,2014-08-28 14:00:02,41,Male,United States,TX,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,No,Yes,unknown,unknown,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,3.0,Male
810,2014-08-28 14:01:56,29,Male,United Kingdom,unknown,No,No,No,Never,6-25,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,63.0,Male
811,2014-08-28 14:02:07,29,m,United Kingdom,unknown,No,No,Yes,Sometimes,100-500,No,Yes,No,No,No,No,unknown,Somewhat difficult,No,No,Some of them,Some of them,No,Maybe,No,No,unknown,750.0,Male
812,2014-08-28 14:04:54,35,Male,United States,MO,No,No,Yes,Often,1-5,No,No,No,No,No,No,Yes,Very difficult,Yes,No,Some of them,Some of them,No,Yes,No,Yes,unknown,3.0,Male
813,2014-08-28 14:12:58,28,Male,United States,NV,No,No,Yes,Never,6-25,Yes,Yes,No,Yes,No,No,unknown,unknown,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,15.0,Male
814,2014-08-28 14:15:02,36,F,United Kingdom,unknown,Yes,No,No,Sometimes,1-5,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,unceratin,No,Some of them,No,No,No,unknown,No,unknown,3.0,Female
815,2014-08-28 14:31:00,39,Female,United States,WA,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,No,unknown,unknown,unknown,Yes,No,No,No,No,Yes,unknown,No,unknown,300.0,Female
816,2014-08-28 14:38:50,39,Male,United States,FL,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,3.0,Male
817,2014-08-28 14:41:47,44,male,United States,unknown,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,No,Very easy,Yes,Yes,Some of them,No,No,No,Yes,No,unknown,1001.0,Male
818,2014-08-28 14:46:08,26,queer,Germany,unknown,Yes,No,Yes,Sometimes,6-25,Yes,Yes,No,unknown,Yes,Yes,Yes,Very easy,No,No,Some of them,Some of them,Maybe,Maybe,Yes,No,unknown,1001.0,Other
819,2014-08-28 14:51:46,35,Male,Denmark,unknown,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,unknown,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,unknown,1001.0,Male
820,2014-08-28 14:52:46,40,Female,United States,WA,No,Yes,Yes,Sometimes,100-500,No,No,Yes,unknown,Yes,unknown,unknown,unknown,Yes,unceratin,Some of them,No,No,No,unknown,No,unknown,63.0,Female
821,2014-08-28 14:53:02,35,Male,Denmark,unknown,Yes,Yes,Yes,Often,1-5,No,Yes,No,Yes,Yes,No,unknown,Somewhat easy,No,No,Some of them,Some of them,Maybe,Yes,Yes,No,unknown,63.0,Male
822,2014-08-28 14:53:32,38,M,United States,IL,No,No,No,Never,More than 1000,Yes,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,No,unknown,No,unknown,3.0,Male
823,2014-08-28 14:57:10,34,Male,United States,FL,No,No,No,Sometimes,More than 1000,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,No,Maybe,Yes,No,unknown,15.0,Male
824,2014-08-28 15:01:46,43,M,United States,MA,No,No,No,Sometimes,More than 1000,No,Yes,Yes,No,Yes,Yes,unknown,unknown,No,No,Some of them,Yes,No,Maybe,unknown,No,unknown,3.0,Male
825,2014-08-28 15:25:39,48,Female (cis),United States,CA,No,Yes,No,Often,26-100,No,Yes,unknown,No,No,No,No,Very difficult,Yes,Yes,No,Some of them,No,No,No,Yes,None of us who are already in marginal groups in tech--the non-young the non-male the non-white--will risk our careers to admit another source of stigma: poor health.,1001.0,Female
826,2014-08-28 15:32:03,20,Male,United States,WA,No,No,No,Never,26-100,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,Maybe,Maybe,Yes,No,unknown,300.0,Male
827,2014-08-28 15:37:04,40,M,United States,MI,Yes,No,No,Sometimes,1-5,Yes,Yes,unknown,unknown,No,No,unknown,Somewhat easy,Yes,unceratin,Some of them,No,No,No,unknown,No,unknown,15.0,Male
828,2014-08-28 15:40:32,29,female,United Kingdom,unknown,No,No,Yes,Rarely,6-25,No,Yes,unknown,No,No,No,unknown,unknown,unceratin,No,Some of them,No,No,Maybe,unknown,No,unknown,300.0,Female
829,2014-08-28 15:43:37,35,Male,United States,MI,No,Yes,Yes,Sometimes,1-5,No,No,No,Yes,No,No,Yes,unknown,No,No,Some of them,Yes,No,No,Yes,No,unknown,3.0,Male
830,2014-08-28 15:48:12,29,Male,United States,WI,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Yes,No,Yes,Yes,Very easy,unceratin,No,Some of them,No,No,No,Yes,No,unknown,750.0,Male
831,2014-08-28 15:50:12,40,M,United States,CA,No,No,No,Never,100-500,No,Yes,Yes,unknown,No,unknown,unknown,unknown,unceratin,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
832,2014-08-28 15:50:44,29,Male,Sweden,unknown,No,No,Yes,Rarely,6-25,No,Yes,No,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No,unknown,300.0,Male
833,2014-08-28 15:54:35,29,F,United States,CA,No,Yes,Yes,Rarely,100-500,No,Yes,Yes,unknown,unknown,No,unknown,unknown,No,No,Yes,Yes,No,Maybe,unknown,No,unknown,1001.0,Female
834,2014-08-28 15:56:47,34,male,United States,TX,No,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,unknown,unknown,Yes,No,No,No,No,Yes,unknown,No,unknown,1001.0,Male
835,2014-08-28 16:09:35,44,Male,United Kingdom,unknown,No,Yes,Yes,Sometimes,500-1000,No,No,unknown,No,No,No,unknown,Somewhat difficult,unceratin,No,Some of them,Yes,No,Maybe,No,Yes,unknown,1001.0,Male
836,2014-08-28 16:17:09,24,female,United States,NY,No,Yes,Yes,Often,6-25,No,Yes,Yes,Yes,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes,unknown,15.0,Female
837,2014-08-28 16:31:00,47,F,United States,PA,No,No,No,Sometimes,100-500,Yes,Yes,unknown,No,No,unknown,unknown,Very difficult,Yes,Yes,No,No,No,No,No,No,unknown,300.0,Female
838,2014-08-28 16:42:49,43,m,United Kingdom,unknown,No,Yes,No,Sometimes,More than 1000,No,No,unknown,No,No,No,unknown,Very easy,unceratin,No,Some of them,Yes,No,Maybe,unknown,No,unknown,1001.0,Male
839,2014-08-28 16:52:23,36,M,United States,PA,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Some of them,Yes,No,No,No,No,unknown,63.0,Male
840,2014-08-28 16:52:34,43,male,United States,GA,No,No,Yes,Sometimes,More than 1000,No,No,unknown,No,No,unknown,unknown,Very difficult,unceratin,No,Some of them,Yes,No,No,unknown,No,unknown,63.0,Male
841,2014-08-28 16:52:34,36,male,United Kingdom,unknown,Yes,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,unknown,Somewhat difficult,No,No,Yes,Yes,No,Maybe,unknown,Yes,unknown,300.0,Male
842,2014-08-28 16:54:49,31,Female,United States,NY,No,Yes,Yes,Sometimes,100-500,No,Yes,Yes,Yes,No,No,unknown,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,unknown,No,I have been incredibly public about my own struggle in my own conversations and in social media insofar as how I can use my depression to raise awareness or help others. Because of that my employer - or any future employer - kind of knows by default. It's not a secret. That said the downside of that openness is that I have no faith that I wouldn't be discriminated against at a future job simply because the information is public. Likewise I worry I'm seen as less-than by my employer in some circumstances. Regerdless I don't regret being public and raising awareness. My point is that even those of us who do publicly discuss the issue fear systemic retribution. ,3.0,Female
843,2014-08-28 16:55:07,35,Male,United States,CA,No,No,No,Sometimes,More than 1000,No,Yes,unknown,unknown,Yes,unknown,unknown,unknown,unceratin,No,Some of them,No,No,No,unknown,No,unknown,3.0,Male
844,2014-08-28 16:55:31,33,male,United States,TN,No,Yes,No,Sometimes,26-100,No,No,Yes,No,No,No,Yes,Somewhat difficult,No,No,Some of them,Some of them,No,No,unknown,No,unknown,1001.0,Male
845,2014-08-28 16:56:26,37,Male,Italy,unknown,No,No,No,Sometimes,26-100,No,Yes,unknown,unknown,unknown,unknown,unknown,unknown,Yes,Yes,Some of them,No,No,No,No,No,unknown,3.0,Male
846,2014-08-28 16:56:57,34,M,United States,TN,No,No,Yes,Sometimes,100-500,No,Yes,unknown,No,Yes,unknown,Yes,unknown,unceratin,No,Some of them,No,No,No,unknown,No,At a previous employer I witness a bad thing happen to a coworker with mental health issues get swept under the rug... :(,63.0,Male
847,2014-08-28 16:56:58,36,Male,Netherlands,unknown,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,unknown,Very easy,No,No,Yes,No,No,No,Yes,No,unknown,15.0,Male
848,2014-08-28 16:57:07,40,m,United States,TN,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,unknown,15.0,Male
849,2014-08-28 16:57:46,40,M,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,unknown,No,No,Some of them,Some of them,No,Maybe,unknown,No,While not personally affected I do have immediate family with mental health illness and my employer has been very supportive. Thanks for doing this survey.,15.0,Male
850,2014-08-28 16:57:49,42,Male,United States,WI,No,No,Yes,Sometimes,1-5,Yes,Yes,No,Yes,No,No,unknown,Somewhat easy,unceratin,No,No,No,No,Maybe,unknown,No,unknown,1001.0,Male
851,2014-08-28 16:58:33,23,M,United States,KY,No,Yes,No,Sometimes,26-100,Yes,Yes,Yes,Yes,No,unknown,Yes,unknown,unceratin,No,No,Some of them,No,No,unknown,No,unknown,1001.0,Male
852,2014-08-28 16:58:33,21,Male,United Kingdom,unknown,No,Yes,No,Never,6-25,No,No,No,No,No,No,Yes,Somewhat easy,unceratin,No,Some of them,Some of them,No,Maybe,unknown,No,unknown,15.0,Male
853,2014-08-28 16:58:50,26,Male,Canada,unknown,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,unknown,Very difficult,Yes,unceratin,Some of them,Some of them,No,Maybe,unknown,No,unknown,300.0,Male
854,2014-08-28 17:01:06,31,Male,United States,unknown,No,Yes,No,Sometimes,6-25,No,Yes,unknown,unknown,No,No,unknown,unknown,unceratin,No,Some of them,Some of them,No,No,unknown,No,unknown,15.0,Male
855,2014-08-28 17:01:21,25,M,United States,CA,No,Yes,No,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Yes,Yes,No,unknown,15.0,Male
856,2014-08-28 17:01:25,51,Male,United States,MN,No,No,No,Never,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Yes,Yes,No,No,Yes,No,unknown,3.0,Male
857,2014-08-28 17:02:27,24,Male,United States,TN,No,No,No,Sometimes,6-25,No,Yes,unknown,unknown,unknown,No,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,unknown,No,unknown,300.0,Male
858,2014-08-28 17:02:29,33,Male,United States,MN,No,No,No,Sometimes,100-500,No,Yes,No,No,No,No,unknown,unknown,unceratin,No,Some of them,Yes,No,No,No,No,The company I work for was started by engineers and so anything other then the engineering department has always lacked a bit. Now that we've grown things are better but I feel that overall our total benefits package (including healthcare) isn't well communicated. This reflects negatively on the mental health questions above but would also reflect negatively on any other sort of survey about the benefits. That is I don't think the company is purposefully doing less for mental health. They just aren't doing enough across the board and that includes mental health.,15.0,Male
859,2014-08-28 17:02:56,32,male,United Kingdom,unknown,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,unknown,Yes,unceratin,Some of them,No,No,No,No,No,unknown,1001.0,Male
860,2014-08-28 17:02:44,32,male,United Kingdom,unknown,No,Yes,Yes,Rarely,6-25,No,No,No,No,No,No,No,unknown,Yes,unceratin,Some of them,No,No,No,No,No,unknown,15.0,Male
861,2014-08-28 17:03:42,26,Male,United Kingdom,unknown,Yes,No,Yes,Rarely,1-5,Yes,Yes,No,unknown,unknown,unknown,unknown,Somewhat difficult,No,No,Yes,Yes,Maybe,Maybe,Yes,No,unknown,15.0,Male
862,2014-08-28 17:07:11,23,M,United States,IL,No,No,No,Never,100-500,No,No,unknown,No,unknown,unknown,unknown,unknown,unceratin,No,Some of them,Some of them,Maybe,Maybe,unknown,No,unknown,3.0,Male
863,2014-08-28 17:07:28,33,Male,United States,TN,No,Yes,Yes,Often,6-25,Yes,Yes,No,Yes,No,No,unknown,Very difficult,Yes,No,Some of them,Yes,No,Maybe,No,No,unknown,3.0,Male
864,2014-08-28 17:07:39,46,Male,United States,IL,No,No,Yes,Rarely,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,unceratin,No,No,No,Maybe,Yes,No,unknown,1001.0,Male
865,2014-08-28 17:08:16,34,male,United Kingdom,unknown,No,No,No,Sometimes,6-25,Yes,Yes,No,No,No,No,No,Somewhat difficult,Yes,unceratin,No,No,No,Yes,No,Yes,unknown,1001.0,Male
866,2014-08-28 17:09:03,35,M,United States,DC,No,Yes,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,unknown,Somewhat easy,unceratin,unceratin,Some of them,Some of them,No,No,unknown,No,unknown,300.0,Male
867,2014-08-28 17:10:00,39,M,United States,KS,No,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,unknown,Very difficult,unceratin,unceratin,Some of them,Yes,Maybe,Maybe,No,No,Thank you for all you are doing to study this topic and raise awareness in our communities. ,63.0,Male
868,2014-08-28 17:10:04,32,male,Germany,unknown,Yes,No,No,Sometimes,1-5,Yes,Yes,No,Yes,No,No,Yes,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,No,No,unknown,1001.0,Male
869,2014-08-28 17:10:08,43,Male,Mexico,unknown,Yes,No,No,Sometimes,More than 1000,Yes,Yes,unknown,No,No,unknown,unknown,unknown,No,No,Some of them,Yes,No,Maybe,unknown,No,unknown,750.0,Male
870,2014-08-28 17:11:48,56,m,United States,CA,No,No,Yes,Rarely,More than 1000,Yes,Yes,Yes,Yes,unknown,Yes,Yes,Somewhat easy,No,No,Yes,Yes,Yes,Yes,Yes,No,unknown,15.0,Male
871,2014-08-28 17:12:30,32,Female,United Kingdom,unknown,No,Yes,Yes,Sometimes,100-500,No,Yes,unknown,No,No,No,unknown,Somewhat difficult,unceratin,No,Some of them,Some of them,No,Yes,unknown,Yes,unknown,63.0,Female
872,2014-08-28 17:14:31,41,male,United Kingdom,unknown,No,No,No,Sometimes,26-100,No,No,Yes,Yes,Yes,Yes,Yes,unknown,unceratin,unceratin,Some of them,Some of them,No,Yes,No,Yes,unknown,1001.0,Male
873,2014-08-28 17:16:53,39,Male,United States,TN,No,No,No,Sometimes,More than 1000,Yes,Yes,unknown,unknown,unknown,unknown,unknown,unknown,No,No,Some of them,Yes,No,No,unknown,No,unknown,1001.0,Male
874,2014-08-28 17:19:05,37,Male,United States,OK,No,Yes,No,Sometimes,500-1000,No,No,Yes,Yes,No,No,Yes,Very easy,unceratin,No,No,No,No,No,No,No,unknown,63.0,Male
875,2014-08-28 17:19:27,30,m,United States,CA,Yes,Yes,Yes,Sometimes,6-25,Yes,Yes,unknown,unknown,No,unknown,unknown,Very difficult,Yes,No,No,No,No,Maybe,unknown,No,The main reason for the openness answers are because of an experience with my last employer. I felt I could trust my direct supervisor so I divulged information. It ended up spreading to more supervisors and eventually my coworkers. Supers highly suggested treatment but rushed things that shouldn't have been rushed and I ended up being incorrectly treated in a psych ward and mentally scarred from the issue. I lost most of my desire to program due to the experience not to mention thousands of dollars I lost - lost work time vacation time they used for treatment time doctors expenses etc. I have major depressive disorder high anxiety and mild agoraphobia. After seeing what treatment has to offer I will likely not seek it again and continue as is. (Long story short.),63.0,Male
876,2014-08-28 17:19:53,31,Male,United States,TN,No,No,No,Sometimes,26-100,No,Yes,Yes,No,Yes,No,Yes,Somewhat easy,unceratin,No,Some of them,Some of them,No,Maybe,No,No,unknown,63.0,Male
877,2014-08-28 17:20:23,29,M,United States,TX,No,No,No,Sometimes,More than 1000,No,No,unknown,unknown,No,unknown,unknown,unknown,unceratin,No,No,Some of them,No,Maybe,unknown,No,unknown,750.0,Male
